country,year,china_aid,lnaid,lnaid.1,lnGDPpc.1,growth.1,lnFDI.1,trade.de.1,polity.1,lndom.1,usally.1,production2,lnprod1,lnreserve1,oecd,africa
Afghanistan,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
Afghanistan,1994,NA,NA,NA,NA,NA,-9.903487553,0.013056629,0,8.43923165,0,0,0,0,0,0
Afghanistan,1995,NA,NA,NA,NA,NA,9.903487553,0.012534088,0,8.124150603,0,0,0,0,0,0
Afghanistan,1996,NA,NA,NA,NA,NA,-11.44386116,0.012811855,0,8.565983356,0,0,0,0,0,0
Afghanistan,1997,NA,NA,NA,NA,NA,13.44444688,0.008467515,-7,8.517193191,0,0,0,0,0,0
Afghanistan,1998,NA,NA,NA,NA,NA,-14.19394699,0.007324612,-7,8.047189562,0,0,0,0,0,0
Afghanistan,1999,NA,NA,NA,NA,NA,-9.210340372,0.005548193,-7,8.047189562,0,0,0,0,0,0
Afghanistan,2000,NA,0,NA,NA,NA,15.61391457,0.004039807,-7,8.047189562,0,0,0,0,0,0
Afghanistan,2001,NA,0,0,NA,NA,12.04355372,0.004122075,-7,8.047189562,0,0,0,0,0,0
Afghanistan,2002,NA,0,0,4.765669449,NA,13.42984808,0.002745475,NA,8.212568398,0,0,0,0,0,0
Afghanistan,2003,NA,0,0,5.23561766,NA,17.72753356,0.002651789,NA,8.645938147,0,0,0,0,0,0
Afghanistan,2004,NA,0,0,5.291939791,8.444163227,17.87249933,0.002744076,NA,8.826441042,0,0,0,0,0,0
Afghanistan,2005,NA,0,0,5.389716968,1.055555787,19.04608427,0.004498511,NA,8.939187601,0,0,0,0,0,0
Afghanistan,2006,NA,0,0,5.522636746,11.17527024,19.41762938,0.003348355,NA,8.397733751,0,0,0,0,0,0
Afghanistan,2007,NA,0,0,5.607870063,5.554137623,19.28778123,0.005283243,NA,8.309430742,0,0,0,0,0,0
Afghanistan,2008,NA,0,0,5.913059112,13.74020499,19.05561601,0.007449429,NA,8.245909265,0,0,0,0,0,0
Afghanistan,2009,NA,0,0,5.922546092,3.611368392,17.64488516,0.005865204,NA,8.178077464,0,0,0,0,0,0
Afghanistan,2010,NA,0,0,6.100079681,21.02064874,19.10131358,0.00923789,NA,8.245909265,0,0,0,0,0,0
Afghanistan,2011,NA,0,0,6.315900873,8.433290482,17.80820163,0.00585939,NA,8.212568398,0,0,0,0,0,0
Afghanistan,2012,NA,0,0,6.402807386,6.113685169,17.86939494,0.006546838,NA,4.043051268,0,0,0,0,0,0
Afghanistan,2013,NA,0,0,6.505797589,14.43474129,17.67047182,0.012710539,NA,9.118773178,0,0,0,0,0,0
Albania,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.26,NA,NA,0,0
Albania,1994,NA,NA,NA,5.941558109,9.600000045,17.87595357,0.003649275,5,5.521460918,0,11.49999,8.321153976,11.00584283,0,0
Albania,1995,NA,NA,NA,6.428210539,8.29999998,17.78580247,0.00334648,5,0,0,10,8.342243519,11.00584283,0,0
Albania,1996,NA,NA,NA,6.634054183,13.29999999,18.0640058,NA,5,0,0,9.5,8.202482447,11.00584283,0,0
Albania,1997,NA,NA,NA,6.95307133,9.100000008,18.31643072,0.002379282,0,4.828313737,0,9.215,8.151189152,11.00584283,0,0
Albania,1998,NA,NA,NA,6.619519252,-10.83785574,17.67624027,NA,5,8.930890984,0,6.3,8.120729945,11.00584283,0,0
Albania,1999,NA,NA,NA,6.763078766,9.00885254,17.62239525,0.001997801,5,6.967909202,0,5.57534,7.740446987,11.00584283,0,0
Albania,2000,NA,0,NA,7.001633036,13.50117338,17.53394881,NA,5,5.521460918,0,5.656,7.618250656,11.00584283,0,0
Albania,2001,NA,0,0,7.069694674,6.666620499,18.77835519,0.016871333,5,0,0,5.952,7.632614282,11.00584283,0,0
Albania,2002,NA,0,0,7.190653682,7.940331425,19.14967758,0.002542281,5,5.521460918,0,6.361,7.683624651,11.00584283,0,0
Albania,2003,NA,0,0,7.281827945,4.231371018,18.72078534,0.00249003,7,0,0,6.717,7.750082951,11.00584283,0,0
Albania,2004,NA,0,0,7.544692655,5.773490561,18.99749859,0.003268351,7,0,0,6.693,7.80453898,11.00584283,0,0
Albania,2005,NA,0,0,7.790112004,5.709556596,19.64822879,0.00540968,7,0,0,7,7.800959558,11.00584283,0,0
Albania,2006,NA,0,0,7.904387602,5.720819947,19.38568168,0.005762522,9,0,0,7.74247,7.845807503,11.00584283,0,0
Albania,2007,NA,0,0,8.008037141,5.431012739,19.59976124,0.004139928,9,0,0,6.41918,7.946618112,11.18882073,0,0
Albania,2008,NA,0,0,8.189525909,5.9,20.29597774,0.006759121,9,0,0,6,7.759187737,11.18882073,0,0
Albania,2009,NA,0,0,8.382641769,7.529999989,20.93916146,0.010682605,9,0,0,5.32877,7.691656823,11.19390545,0,0
Albania,2010,NA,0,0,8.32218426,3.350000009,21.01823962,0.011696454,9,6.079933195,0,10.84384,7.573017796,11.19390545,0,0
Albania,2011,NA,0,0,8.317365411,3.709999994,20.80890795,0.011464266,9,0,0,15.51507,8.28349453,11.19390545,0,0
Albania,2012,NA,0,0,8.397773883,2.550000005,20.77150852,0.012253328,9,1.791759469,0,16.83607,8.641709163,11.19390545,0,0
Albania,2013,NA,0,0,8.354112765,1.419999998,20.63997189,0.013183896,9,0,0,17.00822,8.723420962,11.19390545,0,0
Algeria,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1167.315,NA,NA,0,1
Algeria,1994,NA,NA,NA,7.494165197,-2.100000759,NA,0.015034566,-7,7.430707083,0,1155,12.96235887,15.02685612,0,1
Algeria,1995,NA,NA,NA,7.31320139,-0.899996549,NA,0.020360687,-7,8.425516403,0,1161.795,12.95175298,15.02685612,0,1
Algeria,1996,NA,NA,NA,7.275800956,3.79999479,NA,0.021017468,-3,8.465899897,0,1227.14481,12.95761886,15.02685612,0,1
Algeria,1997,NA,NA,NA,7.375274492,4.09999847,19.41393252,0.013291831,-3,8.142354277,0,1258.73973,13.01234281,15.02685612,0,1
Algeria,1998,NA,NA,NA,7.385236694,1.099999938,19.37619219,0.024993106,-3,8.229511119,0,1226.41096,13.03776364,15.02685612,0,1
Algeria,1999,NA,NA,NA,7.370533775,5.100003611,20.22338015,0.02636013,-3,8.047189562,0,1177.30137,13.01174462,15.02685612,0,1
Algeria,2000,NA,0,NA,7.365815724,3.200001551,19.49089356,0.045838815,-3,7.690286021,0,1213.9071,12.97087748,15.02685612,0,1
Algeria,2001,NA,0,0,7.471373217,3.819678496,19.45065724,0.032412649,-3,7.536363938,0,1265,13.0014968,15.02685612,0,1
Algeria,2002,16911681.27,9.735759862,0,7.457527335,3.008395466,20.83041973,0.04610444,-3,7.919356191,0,1349,13.04272475,15.02685612,0,1
Algeria,2003,1106234.817,7.008717471,9.735759862,7.481011144,5.60932319,20.78624064,0.057521283,-3,8.124150603,0,1516.0411,13.10701621,15.02685612,0,1
Algeria,2004,82215043.98,11.31709358,7.008717471,7.646991601,7.201872244,20.27366268,0.075564514,-3,0,0,1581.77596,13.22375503,15.02685612,0,1
Algeria,2005,NA,0,11.31709358,7.862846645,4.301624264,20.5975341,0.096046232,2,7.536363938,0,1692.31507,13.26620087,15.23369353,0,1
Algeria,2006,NA,0,0,8.039196866,5.907791268,20.86823161,0.112110874,2,7.536363938,0,1699.06849,13.33375009,15.27575216,0,1
Algeria,2007,0,0,0,8.150355374,1.684488319,21.33357474,0.10960462,2,7.536363938,0,1708.39726,13.33773279,15.23687038,0,1
Algeria,2008,NA,0,0,8.277712753,3.372875154,21.24606146,0.16623198,2,0,0,1705,13.34320829,15.31480989,0,1
Algeria,2009,NA,0,0,8.498062331,2.360134861,21.69351698,0.170884687,2,0,0,1584.87671,13.34121774,15.30908858,0,1
Algeria,2010,46825539.71,10.75418405,0,8.260707733,1.632243838,21.73375003,0.220426329,2,7.13089883,0,1540,13.26815925,15.30908858,0,1
Algeria,2011,0,0,10.75418405,8.403664893,3.634145353,21.55633544,0.169676648,2,7.35372233,0,1540,13.23943505,15.30908858,0,1
Algeria,2012,0,0,0,8.600108729,2.891865995,21.66765295,0.179287628,2,1.945910149,0,1532.24317,13.23943505,15.30908858,0,1
Algeria,2013,NA,0,0,8.624220935,3.374768651,21.12899921,0.209409406,2,0,0,1461.78082,13.23438542,15.30908858,0,1
Angola,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509,NA,NA,0,1
Angola,1994,NA,NA,NA,5.975803858,-24.69999999,19.52626865,0.071759111,-1,8.047189562,0,536,12.13234537,13.21311774,0,1
Angola,1995,NA,NA,NA,5.681121723,3.499999989,18.95307215,0.019367951,-1,8.047189562,0,646,12.18403151,13.21311774,0,1
Angola,1996,NA,NA,NA,5.866983632,10.40000002,19.9733938,0.041791807,-2,8.047189562,0,708.78415,12.37069686,14.49631014,0,1
Angola,1997,NA,NA,NA,6.239536714,11.19999997,19.01156815,0.066310604,-2,7.536363938,0,714,12.46344839,14.49631014,0,1
Angola,1998,NA,NA,NA,6.228284059,7.90000001,19.83570832,0.14001098,-3,7.13089883,0,735.08219,12.47078032,14.49631014,0,1
Angola,1999,NA,NA,NA,6.029947839,6.804762116,20.83119605,0.042995668,-3,8.047189562,0,745,12.49987967,14.49627134,0,1
Angola,2000,0,0,NA,5.955238365,3.239799671,21.62807491,0.076758402,-3,7.536363938,0,746.40437,12.51328157,14.49627134,0,1
Angola,2001,167769312.9,12.03034518,0,6.319503001,3.012076171,20.59386305,0.305843644,-3,0,0,742.38356,12.51516486,14.49627134,0,1
Angola,2002,275855991.5,12.52763424,12.03034518,6.265621965,4.220965147,21.48662448,0.12092689,-3,8.047189562,0,896.36986,12.50976339,14.49627134,0,1
Angola,2003,570074110.8,13.25352165,12.52763424,6.566927975,-6.940461553,21.27916272,0.152259101,-2,8.047189562,0,902.54795,12.69825047,14.49627134,0,1
Angola,2004,99942291.2,11.51234821,13.25352165,6.658612028,5.247494541,21.99778241,0.238482116,-2,7.13089883,0,1051.72131,12.70511917,14.49627134,0,1
Angola,2005,2069820996,14.54297269,11.51234821,6.948020489,10.87957748,21.51046232,0.380506934,-2,7.13089883,0,1239.12603,12.8580808,14.49627134,0,1
Angola,2006,1232189348,14.0243031,14.54297269,7.27516673,18.26145032,-20.98857724,0.441298731,-2,0,0,1398.0137,13.02205895,14.49627134,0,1
Angola,2007,2170256359,14.59035586,14.0243031,7.631632978,20.73512488,-17.44556474,0.619613839,-2,0,0,1723.52375,13.14270508,14.49627134,0,1
Angola,2008,277373010.8,12.53311849,14.59035586,7.965141722,22.5930543,-20.61048021,0.612488793,-2,0,0,1945.69451,13.35202352,14.88709417,0,1
Angola,2009,0,0,12.53311849,8.260642505,13.81714581,21.24144695,0.95498305,-2,0,0,1866.80822,13.47327162,15.00875856,0,1
Angola,2010,537734276.8,13.19511981,0,8.11607209,2.412869693,21.51412857,0.732923479,-2,0,0,1898.52055,13.43188277,15.00931181,0,1
Angola,2011,2827029348,14.85473702,13.19511981,8.168784978,3.407654794,-21.89488419,0.813840883,-2,0,0,1745.61644,13.44872756,15.05894443,0,1
Angola,2012,492789421.1,13.10783722,14.85473702,8.366140715,3.918596986,-21.82977055,0.772785789,-2,1.098612289,0,1777.04918,13.36476039,15.05894443,0,1
Angola,2013,1410188433,14.15923389,13.10783722,8.433431073,5.155440545,-22.65449076,1.014984612,-2,0,0,1830.65753,13.38260686,15.05894443,0,1
Argentina,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594,NA,NA,0,0
Argentina,1994,NA,NA,NA,8.845107536,5.906919492,21.7504127,0.174630537,7,6.079933195,1,650.10959,12.28677667,13.25872188,0,0
Argentina,1995,NA,NA,NA,8.915899563,5.836200704,22.01385621,0.179230408,7,7.270312886,1,715.0001,12.3770383,13.25872188,0,0
Argentina,1996,NA,NA,NA,8.905638039,-2.845209611,22.44771377,0.170166702,7,7.772752716,1,755.98361,12.47218004,13.60371284,0,0
Argentina,1997,NA,NA,NA,8.946840091,5.526689827,22.66179693,0.208202974,7,7.13089883,1,834.096,12.52791705,13.60781396,0,0
Argentina,1998,NA,NA,NA,9.008550245,8.111046771,22.93814172,0.262689923,7,7.798523054,1,846.68493,12.62624586,13.67742602,0,0
Argentina,1999,NA,NA,NA,9.017818406,3.850178852,22.70985952,0.287638193,7,0,1,802.2,12.641226,13.75861529,0,0
Argentina,2000,NA,0,NA,8.953687816,-3.385457041,23.90080689,0.223990604,8,5.743003188,1,761.14208,12.58725531,13.77127723,0,0
Argentina,2001,NA,0,0,8.944977224,-0.788998939,23.06683109,0.251050522,8,7.631431665,1,802.4,12.5347174,13.82049641,0,0
Argentina,2002,NA,0,0,8.877757815,-4.408839683,21.49621116,0.292230009,8,7.872836175,1,799.147,12.58750459,13.929721,0,0
Argentina,2003,NA,0,0,7.855231904,-10.89448483,21.48822657,0.188937322,8,7.824046011,1,783.107,12.58344226,13.8974596,0,0
Argentina,2004,NA,0,0,8.110858807,8.837040796,21.22525857,0.322111536,8,0,1,732.661,12.56316669,13.86498449,0,0
Argentina,2005,NA,0,0,8.355044628,9.029573301,22.14026155,0.318253771,8,6.214608098,1,703.6497,12.49658047,13.84456681,0,0
Argentina,2006,NA,0,0,8.532452933,8.85165992,22.38439446,0.325266423,8,5.926926026,1,696.45184,12.456178,13.79141508,0,0
Argentina,2007,NA,0,0,8.679101309,8.0471515,22.43478008,0.298637077,8,0,1,678.7763,12.445896,13.64941376,0,0
Argentina,2008,NA,0,0,8.880949473,9.007650875,22.59092869,0.428358237,8,0,1,661.2152,12.42018897,13.71106074,0,0
Argentina,2009,NA,0,0,9.099784079,4.057233103,22.99802331,0.544007744,8,6.43775165,1,651.18142,12.39397671,13.75805489,0,0
Argentina,2010,NA,0,0,9.007159603,-5.918525076,22.11384075,0.334914249,8,0,1,626.05613,12.37868564,13.76929907,0,0
Argentina,2011,NA,0,0,9.237591708,10.12539816,23.15095983,0.423669802,8,0,1,581.43262,12.33933739,13.73203057,0,0
Argentina,2012,NA,0,0,9.451473799,6.003951693,23.10650246,0.412883124,8,1.098612289,1,551.11977,12.26539245,13.72581361,0,0
Argentina,2013,NA,0,0,9.470371696,-1.026420454,23.45268175,0.390714025,8,5.521460918,1,539.84858,12.21184951,13.72581361,0,0
Armenia,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
Armenia,1994,NA,NA,NA,5.878307995,-8.799998792,13.59236701,0.00775471,7,7.13089883,0,0,0,NA,0,0
Armenia,1995,NA,NA,NA,5.992753945,5.40000279,15.8949521,NA,7,0,0,0,0,NA,0,0
Armenia,1996,NA,NA,NA,6.123316811,6.899998407,17.04710516,0.000229916,3,0,0,0,0,NA,0,0
Armenia,1997,NA,NA,NA,6.222694344,5.865400748,16.68170346,NA,-6,6.33150185,0,0,0,NA,0,0
Armenia,1998,NA,NA,NA,6.260123514,3.321079696,17.76559976,NA,-6,0,0,0,0,0,0,0
Armenia,1999,NA,NA,NA,6.412102341,7.3,19.21290373,0.000192096,5,7.661527081,0,0,0,0,0,0
Armenia,2000,NA,0,NA,6.39264295,3.3,18.61985942,0.002391285,5,7.824046011,0,0,0,0,0,0
Armenia,2001,NA,0,0,6.434133508,5.9,18.46171232,0.00085408,5,0,0,0,0,0,0,0
Armenia,2002,NA,0,0,6.543092102,9.556641496,18.06212546,0.000543424,5,0,0,0,0,0,0,0
Armenia,2003,NA,0,0,6.663466752,13.18630053,18.52256315,0.001140269,5,6.079933195,0,0,0,0,0,0
Armenia,2004,NA,0,0,6.835363233,14.04079506,18.62649902,0.000658132,5,0,0,0,0,0,0,0
Armenia,2005,NA,0,0,7.083355901,10.46784186,19.325468,0.001073103,5,0,0,0,0,0,0,0
Armenia,2006,NA,0,0,7.404740604,13.86571125,19.49251508,0.001488228,5,0,0,0,0,0,0,0
Armenia,2007,NA,0,0,7.676938494,13.19800352,19.96083715,0.002173449,5,0,0,0,0,0,0,0
Armenia,2008,NA,0,0,8.051598613,13.74920196,20.31930694,0.003870841,5,0,0,0,0,0,0,0
Armenia,2009,NA,0,0,8.296553253,6.900000002,20.66535391,0.003036212,5,5.521460918,0,0,0,0,0,0
Armenia,2010,NA,0,0,8.004309629,-14.14998864,20.4488826,0.004783838,5,0,0,0,0,0,0,0
Armenia,2011,NA,0,0,8.076633921,2.199999999,20.08710635,0.005375617,5,0,0,0,0,0,0,0
Armenia,2012,NA,0,0,8.168196733,4.699999999,20.29742416,0.004719521,5,0,0,0,0,0,0,0
Armenia,2013,NA,0,0,8.211972835,7.200000003,20.02336933,0.00401988,5,0,0,0,0,0,0,0
Australia,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503,NA,NA,1,0
Australia,1994,NA,NA,NA,9.780254202,4.0619942,22.18614062,1.127472777,10,0,1,536.38356,12.12048752,13.37744503,1,0
Australia,1995,NA,NA,NA,9.803795251,4.051610741,22.3328479,1.260393141,10,0,1,561.79452,12.18474686,13.28673369,1,0
Australia,1996,NA,NA,NA,9.922538392,3.88933225,23.21037223,1.112837006,10,0,1,569.63115,12.23103351,13.2868142,1,0
Australia,1997,NA,NA,NA,9.996256099,3.948807277,22.5448076,1.244890328,10,4.828313737,1,587.69315,12.2448864,13.25239614,1,0
Australia,1998,NA,NA,NA,10.06693299,3.947615227,22.75552052,1.173060118,10,0,1,543.9726,12.27610231,13.39553929,1,0
Australia,1999,NA,NA,NA,9.969555282,4.44013975,22.50782199,1.137377227,10,0,1,538.98,12.19879623,13.39553929,1,0
Australia,2000,NA,0,NA,9.931174545,5.006807026,21.92052775,1.302181756,10,0,1,721.56557,12.18957582,13.87063774,1,0
Australia,2001,NA,0,0,9.984649065,3.867868797,23.42415568,1.389942928,10,0,1,657,12.48132061,13.87063774,1,0
Australia,2002,NA,0,0,9.879084284,1.930054261,23.09510953,1.418191168,10,0,1,625.96712,12.38758137,13.87063774,1,0
Australia,2003,NA,0,0,9.907570089,3.852927051,23.4081376,1.384369154,10,0,1,512.16438,12.3391952,14.0604156,1,0
Australia,2004,NA,0,0,10.06328166,3.068304851,22.91884974,1.375416928,10,0,1,435.96222,12.13854298,14.0604156,1,0
Australia,2005,NA,0,0,10.32457597,4.145671395,24.4823165,1.578301737,10,0,1,445.56986,11.97745294,14.0604156,1,0
Australia,2006,NA,0,0,10.4346073,3.203548132,-23.9458604,1.726994102,10,5.743003188,1,429.2542,11.9992514,13.20709967,1,0
Australia,2007,NA,0,0,10.49455449,2.978054386,24.14266655,1.719726086,10,0,1,465.1175,11.96194664,13.17021024,1,0
Australia,2008,NA,0,0,10.62113179,3.74972737,24.51740783,1.897300735,10,0,1,476.81967,12.04218742,13.2725118,1,0
Australia,2009,NA,0,0,10.8130494,3.698140685,24.53347811,2.209141314,10,0,1,475.42192,12.06703572,13.21311774,1,0
Australia,2010,NA,0,0,10.66296069,1.811957199,24.07957973,2.57574084,10,0,1,484.16986,12.06410002,13.21311774,1,0
Australia,2011,NA,0,0,10.85657453,2.005879701,24.28461681,2.851003315,10,5.521460918,1,413.81644,12.08233315,14.00701482,1,0
Australia,2012,NA,0,0,11.0388351,2.3728207,24.90615365,3.207124852,10,0,1,405.71858,11.92531985,14.00701482,1,0
Australia,2013,NA,0,0,11.12251105,3.634249616,24.77592739,3.149070698,10,6.69950034,1,337.98904,11.90555712,13.1622875,1,0
Austria,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.692,NA,NA,1,0
Austria,1994,NA,NA,NA,10.08678844,0.526809483,20.84466571,0.16194781,10,5.743003188,0,21.34303,8.976840883,10.43464508,1,0
Austria,1995,NA,NA,NA,10.14975831,2.402118754,21.47306825,0.172550258,10,0,0,22.90411,8.960622576,10.45092809,1,0
Austria,1996,NA,NA,NA,10.31734385,2.667983671,21.36538108,0.193729099,10,0,0,21.49727,9.031213724,10.51303571,1,0
Austria,1997,NA,NA,NA,10.30032988,2.398314295,22.20819726,0.114371119,10,0,0,19,8.967823304,10.51303571,1,0
Austria,1998,NA,NA,NA,10.1904275,2.20501964,21.68788145,0.10083128,10,0,0,20.50411,8.844336333,10.23705737,1,0
Austria,1999,NA,NA,NA,10.21426208,3.559966919,22.258684,0.109296005,10,0,0,18,8.920522707,10.39970702,1,0
Austria,2000,NA,0,NA,10.20790417,3.589987751,21.8246475,0.141413889,10,0,0,19,8.790269111,10.36718383,1,0
Austria,2001,NA,0,0,10.10713294,3.368407715,22.86631653,0.190585268,10,5.926926026,0,18.66849,8.844336333,10.35051678,1,0
Austria,2002,NA,0,0,10.10600935,1.35051608,22.49921441,0.15997784,10,0,0,18.58082,8.826734429,10.35051678,1,0
Austria,2003,NA,0,0,10.17927576,1.655854943,19.57797819,0.182172608,10,7.079184395,0,17.91507,8.822027219,10.35051678,1,0
Austria,2004,NA,0,0,10.3767026,0.756156576,22.68311441,0.18036875,10,5.521460918,0,18.07923,8.785539612,10.35051678,1,0
Austria,2005,NA,0,0,10.51035225,2.705743088,22.08220304,0.177540873,10,0,0,16.81644,8.794661119,10.02703174,1,0
Austria,2006,NA,0,0,10.55169078,2.140682596,25.12126321,0.158341148,10,0,0,16.75342,8.722254333,10.02703174,1,0
Austria,2007,NA,0,0,10.60735194,3.350831358,23.07439794,0.162563323,10,0,0,16.74795,8.71849977,10.02703174,1,0
Austria,2008,NA,0,0,10.7490693,3.621510423,24.95570951,0.174205211,10,0,0,16.08197,8.718173216,9.811920359,1,0
Austria,2009,NA,0,0,10.84712837,1.547263839,22.56552787,0.184372504,10,5.521460918,0,16.31781,8.677596122,9.811920359,1,0
Austria,2010,NA,0,0,10.77172578,-3.799075048,23.38305068,0.207618835,10,0,0,16.74521,8.692154503,9.811920359,1,0
Austria,2011,NA,0,0,10.7505796,1.928673056,-23.81456267,0.19974829,10,0,0,17.66027,8.718009601,9.811920359,1,0
Austria,2012,NA,0,0,10.84206295,2.807999932,23.85764597,0.1953154,10,0,0,16.9153,8.771214837,9.811920359,1,0
Austria,2013,NA,0,0,10.78588169,0.7457561,22.37569239,0.183076257,10,0,0,16.1589,8.728115891,9.811920359,1,0
Azerbaijan,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,0,0
Azerbaijan,1994,NA,NA,NA,6.27304752,-23.09999955,NA,0.001645165,-3,7.661527081,0,184.00015,11.19821472,NA,0,0
Azerbaijan,1995,NA,NA,NA,6.078079209,-19.70000002,NA,0.003138325,-3,8.383661799,0,175,11.11483393,NA,0,0
Azerbaijan,1996,NA,NA,NA,5.984435189,-11.8000009,19.61475472,0.000998944,-6,8.309430742,0,175.9,11.06468333,NA,0,0
Azerbaijan,1997,NA,NA,NA,6.014244955,1.3000002,20.25689879,0.000340941,-6,7.536363938,0,172.8,11.06981301,NA,0,0
Azerbaijan,1998,NA,NA,NA,6.22566786,5.800000524,20.83197494,0.003466407,-6,5.521460918,0,230,11.05203221,12.97147072,0,0
Azerbaijan,1999,NA,NA,NA,6.331342232,10.00000028,20.74597307,0.000296054,-7,0,0,276,11.33797666,12.97147072,0,0
Azerbaijan,2000,NA,0,NA,6.352438187,7.400000582,20.05054266,0.000235208,-7,0,0,280.04372,11.52029822,12.97147072,0,0
Azerbaijan,2001,NA,0,0,6.484783977,11.09999925,18.68256028,0.001005662,-7,0,0,301.16712,11.53484309,12.97147072,0,0
Azerbaijan,2002,NA,0,0,6.556329169,9.9,20.52430135,0.00237059,-7,0,0,310.25753,11.60756268,12.97147072,0,0
Azerbaijan,2003,NA,0,0,6.637353814,10.5999992,21.42862663,0.012660967,-7,0,0,320.05479,11.63730005,12.97147072,0,0
Azerbaijan,2004,NA,0,0,6.784054263,11.20000024,22.11139102,0.024174438,-7,4.828313737,0,311.42623,11.66838955,14.75356278,0,0
Azerbaijan,2005,NA,0,0,6.951792863,10.2000004,22.27488542,0.014247093,-7,0,0,432.7726,11.64105984,14.75356278,0,0
Azerbaijan,2006,NA,0,0,7.364168469,26.40000081,22.2220841,0.016386378,-7,6.69950034,0,639.52055,11.97010977,14.75356278,0,0
Azerbaijan,2007,NA,0,0,7.813221952,34.49999951,22.22421969,0.019317396,-7,0,0,842.07671,12.36061611,14.75356278,0,0
Azerbaijan,2008,NA,0,0,8.25620183,25.04899952,22.24806788,0.020671516,-7,0,0,869.56284,12.63576847,14.75356278,0,0
Azerbaijan,2009,NA,0,0,8.625976527,10.77242078,22.1062565,0.03023492,-7,0,0,1005.84658,12.66788796,14.75356278,0,0
Azerbaijan,2010,NA,0,0,8.507202408,9.410653764,21.78798692,0.029270158,-7,0,0,1034.6274,12.81348219,14.75356278,0,0
Azerbaijan,2011,NA,0,0,8.672966403,4.854339324,21.93312041,0.030521304,-7,0,0,982.99452,12.84169399,14.75356278,0,0
Azerbaijan,2012,NA,0,0,8.880403505,0.065922768,22.22403109,0.030339939,-7,1.609437912,0,921.74863,12.7905009,14.75356278,0,0
Azerbaijan,2013,NA,0,0,8.922169611,2.200000188,22.38969826,0.034569668,-7,6.533788838,0,870.59452,12.7261699,14.75356278,0,0
Bahrain,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.753,NA,NA,0,0
Bahrain,1994,NA,NA,NA,9.179688858,12.87000667,-19.43228168,0.016687209,-9,0,0,40.80001,9.60742681,10.14237452,0,0
Bahrain,1995,NA,NA,NA,9.223297373,-0.250001485,19.15422439,0.007006792,-9,6.079933195,0,40.78,9.60857968,10.14237452,0,0
Bahrain,1996,NA,NA,NA,9.247340823,3.929991545,19.88065936,0.008599376,-9,6.532334292,0,35,9.608089119,11.24700488,0,0
Bahrain,1997,NA,NA,NA,9.263375525,4.110006115,21.4402037,0.010508291,-9,5.521460918,0,40.3,9.455245415,11.24700488,0,0
Bahrain,1998,NA,NA,NA,9.275396004,3.092999787,19.61243166,0.008953779,-9,0,0,37.675,9.596248823,11.24700488,0,0
Bahrain,1999,NA,NA,NA,9.217930274,4.790002789,19.00543177,0.01289305,-9,0,0,37.439,9.528894098,11.24700488,0,0
Bahrain,2000,NA,0,NA,9.249703426,4.29999896,19.93303014,0.01458292,-9,0,0,38,9.522610295,10.97507117,0,0
Bahrain,2001,NA,0,0,9.520494057,5.299994794,19.71146129,0.019746517,-9,0,0,37,9.537483513,10.89785259,0,0
Bahrain,2002,NA,0,0,9.462515285,2.491033565,18.20201289,0.020456384,-8,0,0,36.8,9.510815266,10.89785259,0,0
Bahrain,2003,NA,0,0,9.480545705,3.614148289,19.19534746,0.014578211,-7,0,0,37.632,9.505395199,10.72468488,0,0
Bahrain,2004,NA,0,0,9.56254482,6.023951196,20.06297353,0.013717338,-7,0,0,37,9.527752106,10.72468488,0,0
Bahrain,2005,NA,0,0,9.670702446,6.980946984,20.57859621,0.016500997,-7,0,0,35,9.510815266,10.72468488,0,0
Bahrain,2006,NA,0,0,9.795856602,6.768939709,20.77072302,0.016239776,-7,4.828313737,0,35,9.455245415,10.72468488,0,0
Bahrain,2007,NA,0,0,9.868274563,6.468567672,21.79301897,0.018309791,-7,5.743003188,0,35,9.455245415,10.72468488,0,0
Bahrain,2008,NA,0,0,9.951187147,8.292443822,21.28648229,0.021112498,-7,0,0,35,9.455245415,10.72468488,0,0
Bahrain,2009,NA,0,0,10.04618281,6.245128341,21.30771268,0.02962043,-7,0,0,35,9.455245415,10.72468488,0,0
Bahrain,2010,NA,0,0,9.870792464,2.539772469,19.36516842,0.029520401,-7,0,0,35,9.455245415,10.72468488,0,0
Bahrain,2011,NA,0,0,9.93895623,4.334407088,18.8638976,0.034362952,-5,0,0,35,9.455245415,10.72468488,0,0
Bahrain,2012,NA,0,0,10.03495881,1.983823256,20.47589499,0.033645475,-8,4.127134385,0,41,9.455245415,10.72468488,0,0
